Unnamed: 0,link post,date,post id,Cluster,entity,x,y,sentiment,sentiment_overall,sentiment_weight,text,likes,impressions,comments,shares,saved,reach,video_views,plays,replies,interactions,engagement_rate
664,https://www.instagram.com/p/CpeOMxjpGCN/,2023-03-07,6406acd532be7329454a972a,0,bankindonesia,-16.554193,6.797337,"{'neutral': 0.9868859052658081, 'positive': 0.011570611968636513, 'negative': 0.0015435060486197472}",neutral,0.9868859052658081,"Bank Indonesia (BI) melaporkan posisi cadangan devisa Indonesia pada akhir Februari 2023 mencapai 140,3 miliar dolar AS, meningkat dibandingkan dengan posisi pada akhir Januari 2023 sebesar 139,4 miliar dolar AS.

Kepala Departemen Komunikasi BI Erwin Haryono mengatakan peningkatan posisi cadangan devisa pada Februari 2023 antara lain dipengaruhi oleh penerimaan pajak serta penarikan pinjaman luar negeri pemerintah.

Baca berita menarik lainnya di www.cnbcindonesia.com

#cadev #bi #penarikanpajak #pajak",842,44663,11,0,23,44053,0,0,0,876,1.99
665,https://www.instagram.com/p/CpeOMxjpGCN/,2023-03-07,6406acd532be7329454a972a,0,bi,-16.554193,6.797337,"{'neutral': 0.9868859052658081, 'positive': 0.011570611968636513, 'negative': 0.0015435060486197472}",neutral,0.9868859052658081,"Bank Indonesia (BI) melaporkan posisi cadangan devisa Indonesia pada akhir Februari 2023 mencapai 140,3 miliar dolar AS, meningkat dibandingkan dengan posisi pada akhir Januari 2023 sebesar 139,4 miliar dolar AS.

Kepala Departemen Komunikasi BI Erwin Haryono mengatakan peningkatan posisi cadangan devisa pada Februari 2023 antara lain dipengaruhi oleh penerimaan pajak serta penarikan pinjaman luar negeri pemerintah.

Baca berita menarik lainnya di www.cnbcindonesia.com

#cadev #bi #penarikanpajak #pajak",842,44663,11,0,23,44053,0,0,0,876,1.99
666,https://www.instagram.com/p/CpeOMxjpGCN/,2023-03-07,6406acd532be7329454a972a,0,kepaladepartemenkomunikasibi,-16.554193,6.797337,"{'neutral': 0.9868859052658081, 'positive': 0.011570611968636513, 'negative': 0.0015435060486197472}",neutral,0.9868859052658081,"Bank Indonesia (BI) melaporkan posisi cadangan devisa Indonesia pada akhir Februari 2023 mencapai 140,3 miliar dolar AS, meningkat dibandingkan dengan posisi pada akhir Januari 2023 sebesar 139,4 miliar dolar AS.

Kepala Departemen Komunikasi BI Erwin Haryono mengatakan peningkatan posisi cadangan devisa pada Februari 2023 antara lain dipengaruhi oleh penerimaan pajak serta penarikan pinjaman luar negeri pemerintah.

Baca berita menarik lainnya di www.cnbcindonesia.com

#cadev #bi #penarikanpajak #pajak",842,44663,11,0,23,44053,0,0,0,876,1.99
667,https://www.instagram.com/p/CpeOMxjpGCN/,2023-03-07,6406acd532be7329454a972a,0,erwinharyono,-16.554193,6.797337,"{'neutral': 0.9868859052658081, 'positive': 0.011570611968636513, 'negative': 0.0015435060486197472}",neutral,0.9868859052658081,"Bank Indonesia (BI) melaporkan posisi cadangan devisa Indonesia pada akhir Februari 2023 mencapai 140,3 miliar dolar AS, meningkat dibandingkan dengan posisi pada akhir Januari 2023 sebesar 139,4 miliar dolar AS.

Kepala Departemen Komunikasi BI Erwin Haryono mengatakan peningkatan posisi cadangan devisa pada Februari 2023 antara lain dipengaruhi oleh penerimaan pajak serta penarikan pinjaman luar negeri pemerintah.

Baca berita menarik lainnya di www.cnbcindonesia.com

#cadev #bi #penarikanpajak #pajak",842,44663,11,0,23,44053,0,0,0,876,1.99
668,https://www.instagram.com/p/CpeOMxjpGCN/,2023-03-07,6406acd532be7329454a972a,0,pemerintah,-16.554193,6.797337,"{'neutral': 0.9868859052658081, 'positive': 0.011570611968636513, 'negative': 0.0015435060486197472}",neutral,0.9868859052658081,"Bank Indonesia (BI) melaporkan posisi cadangan devisa Indonesia pada akhir Februari 2023 mencapai 140,3 miliar dolar AS, meningkat dibandingkan dengan posisi pada akhir Januari 2023 sebesar 139,4 miliar dolar AS.

Kepala Departemen Komunikasi BI Erwin Haryono mengatakan peningkatan posisi cadangan devisa pada Februari 2023 antara lain dipengaruhi oleh penerimaan pajak serta penarikan pinjaman luar negeri pemerintah.

Baca berita menarik lainnya di www.cnbcindonesia.com

#cadev #bi #penarikanpajak #pajak",842,44663,11,0,23,44053,0,0,0,876,1.99
669,https://www.instagram.com/p/CpeOMxjpGCN/,2023-03-07,6406acd532be7329454a972a,0,wwwcnbcindonesiacom,-16.554193,6.797337,"{'neutral': 0.9868859052658081, 'positive': 0.011570611968636513, 'negative': 0.0015435060486197472}",neutral,0.9868859052658081,"Bank Indonesia (BI) melaporkan posisi cadangan devisa Indonesia pada akhir Februari 2023 mencapai 140,3 miliar dolar AS, meningkat dibandingkan dengan posisi pada akhir Januari 2023 sebesar 139,4 miliar dolar AS.

Kepala Departemen Komunikasi BI Erwin Haryono mengatakan peningkatan posisi cadangan devisa pada Februari 2023 antara lain dipengaruhi oleh penerimaan pajak serta penarikan pinjaman luar negeri pemerintah.

Baca berita menarik lainnya di www.cnbcindonesia.com

#cadev #bi #penarikanpajak #pajak",842,44663,11,0,23,44053,0,0,0,876,1.99
670,https://www.instagram.com/p/CpeOMxjpGCN/,2023-03-07,6406acd532be7329454a972a,0,bi,-16.554193,6.797337,"{'neutral': 0.9868859052658081, 'positive': 0.011570611968636513, 'negative': 0.0015435060486197472}",neutral,0.9868859052658081,"Bank Indonesia (BI) melaporkan posisi cadangan devisa Indonesia pada akhir Februari 2023 mencapai 140,3 miliar dolar AS, meningkat dibandingkan dengan posisi pada akhir Januari 2023 sebesar 139,4 miliar dolar AS.

Kepala Departemen Komunikasi BI Erwin Haryono mengatakan peningkatan posisi cadangan devisa pada Februari 2023 antara lain dipengaruhi oleh penerimaan pajak serta penarikan pinjaman luar negeri pemerintah.

Baca berita menarik lainnya di www.cnbcindonesia.com

#cadev #bi #penarikanpajak #pajak",842,44663,11,0,23,44053,0,0,0,876,1.99
671,https://www.instagram.com/p/CpeFvvRpdno/,2023-03-07,6406a440c0db871d2169eb16,0,asuransijiwabersamaajbbumiputera1912,-3.5668976,-4.378147,"{'neutral': 0.9765051603317261, 'negative': 0.01578999124467373, 'positive': 0.007704852148890495}",neutral,0.9765051603317261,"Kabar baru!!!

Asuransi Jiwa Bersama (AJB) Bumiputera 1912 telah menyalurkan pembayaran klaim polis yang tertunda pertamanya hari ini, Senin, (6/3/2023).

Polis yang dibayarkan sebanyak 7.805 polis asuransi perorangan atau setara Rp22,34 miliar per hari ini.

Direktur Utama Bumiputera Irvandi Gustari menyatakan, pencairan klaim ini merupakan tahapan pertama pelaksanaan Rencana Penyehatan Keuangan (RPK) yang telah disetujui oleh OJK.

""Secara keseluruhan proses pencairan klaim tertunda ini dilakukan bertahap hingga tahun 2025. Nilai total klaim setelah Penurunan Nilai Manfaat adalah Rp5,29 triliun,"" katanya dikutip dari rilis resmi.

Siapa saja yang berhak atas pembayaran polis ini? 

Baca artikel lengkapnya berjudul ""Klaim Rp 22M Bumiputera Cair, Perdana Setelah Tertunda lama"" hanya di cnbcindonesia.com

#bumiputera",2946,151630,105,0,157,145345,0,0,0,3208,2.21
672,https://www.instagram.com/p/CpeFvvRpdno/,2023-03-07,6406a440c0db871d2169eb16,0,direkturutamabumiputera,-3.5668976,-4.378147,"{'neutral': 0.9765051603317261, 'negative': 0.01578999124467373, 'positive': 0.007704852148890495}",neutral,0.9765051603317261,"Kabar baru!!!

Asuransi Jiwa Bersama (AJB) Bumiputera 1912 telah menyalurkan pembayaran klaim polis yang tertunda pertamanya hari ini, Senin, (6/3/2023).

Polis yang dibayarkan sebanyak 7.805 polis asuransi perorangan atau setara Rp22,34 miliar per hari ini.

Direktur Utama Bumiputera Irvandi Gustari menyatakan, pencairan klaim ini merupakan tahapan pertama pelaksanaan Rencana Penyehatan Keuangan (RPK) yang telah disetujui oleh OJK.

""Secara keseluruhan proses pencairan klaim tertunda ini dilakukan bertahap hingga tahun 2025. Nilai total klaim setelah Penurunan Nilai Manfaat adalah Rp5,29 triliun,"" katanya dikutip dari rilis resmi.

Siapa saja yang berhak atas pembayaran polis ini? 

Baca artikel lengkapnya berjudul ""Klaim Rp 22M Bumiputera Cair, Perdana Setelah Tertunda lama"" hanya di cnbcindonesia.com

#bumiputera",2946,151630,105,0,157,145345,0,0,0,3208,2.21
673,https://www.instagram.com/p/CpeFvvRpdno/,2023-03-07,6406a440c0db871d2169eb16,0,irvandigustari,-3.5668976,-4.378147,"{'neutral': 0.9765051603317261, 'negative': 0.01578999124467373, 'positive': 0.007704852148890495}",neutral,0.9765051603317261,"Kabar baru!!!

Asuransi Jiwa Bersama (AJB) Bumiputera 1912 telah menyalurkan pembayaran klaim polis yang tertunda pertamanya hari ini, Senin, (6/3/2023).

Polis yang dibayarkan sebanyak 7.805 polis asuransi perorangan atau setara Rp22,34 miliar per hari ini.

Direktur Utama Bumiputera Irvandi Gustari menyatakan, pencairan klaim ini merupakan tahapan pertama pelaksanaan Rencana Penyehatan Keuangan (RPK) yang telah disetujui oleh OJK.

""Secara keseluruhan proses pencairan klaim tertunda ini dilakukan bertahap hingga tahun 2025. Nilai total klaim setelah Penurunan Nilai Manfaat adalah Rp5,29 triliun,"" katanya dikutip dari rilis resmi.

Siapa saja yang berhak atas pembayaran polis ini? 

Baca artikel lengkapnya berjudul ""Klaim Rp 22M Bumiputera Cair, Perdana Setelah Tertunda lama"" hanya di cnbcindonesia.com

#bumiputera",2946,151630,105,0,157,145345,0,0,0,3208,2.21
674,https://www.instagram.com/p/CpeFvvRpdno/,2023-03-07,6406a440c0db871d2169eb16,0,ojk,-3.5668976,-4.378147,"{'neutral': 0.9765051603317261, 'negative': 0.01578999124467373, 'positive': 0.007704852148890495}",neutral,0.9765051603317261,"Kabar baru!!!

Asuransi Jiwa Bersama (AJB) Bumiputera 1912 telah menyalurkan pembayaran klaim polis yang tertunda pertamanya hari ini, Senin, (6/3/2023).

Polis yang dibayarkan sebanyak 7.805 polis asuransi perorangan atau setara Rp22,34 miliar per hari ini.

Direktur Utama Bumiputera Irvandi Gustari menyatakan, pencairan klaim ini merupakan tahapan pertama pelaksanaan Rencana Penyehatan Keuangan (RPK) yang telah disetujui oleh OJK.

""Secara keseluruhan proses pencairan klaim tertunda ini dilakukan bertahap hingga tahun 2025. Nilai total klaim setelah Penurunan Nilai Manfaat adalah Rp5,29 triliun,"" katanya dikutip dari rilis resmi.

Siapa saja yang berhak atas pembayaran polis ini? 

Baca artikel lengkapnya berjudul ""Klaim Rp 22M Bumiputera Cair, Perdana Setelah Tertunda lama"" hanya di cnbcindonesia.com

#bumiputera",2946,151630,105,0,157,145345,0,0,0,3208,2.21
675,https://www.instagram.com/p/CpeFvvRpdno/,2023-03-07,6406a440c0db871d2169eb16,0,polis,-3.5668976,-4.378147,"{'neutral': 0.9765051603317261, 'negative': 0.01578999124467373, 'positive': 0.007704852148890495}",neutral,0.9765051603317261,"Kabar baru!!!

Asuransi Jiwa Bersama (AJB) Bumiputera 1912 telah menyalurkan pembayaran klaim polis yang tertunda pertamanya hari ini, Senin, (6/3/2023).

Polis yang dibayarkan sebanyak 7.805 polis asuransi perorangan atau setara Rp22,34 miliar per hari ini.

Direktur Utama Bumiputera Irvandi Gustari menyatakan, pencairan klaim ini merupakan tahapan pertama pelaksanaan Rencana Penyehatan Keuangan (RPK) yang telah disetujui oleh OJK.

""Secara keseluruhan proses pencairan klaim tertunda ini dilakukan bertahap hingga tahun 2025. Nilai total klaim setelah Penurunan Nilai Manfaat adalah Rp5,29 triliun,"" katanya dikutip dari rilis resmi.

Siapa saja yang berhak atas pembayaran polis ini? 

Baca artikel lengkapnya berjudul ""Klaim Rp 22M Bumiputera Cair, Perdana Setelah Tertunda lama"" hanya di cnbcindonesia.com

#bumiputera",2946,151630,105,0,157,145345,0,0,0,3208,2.21
676,https://www.instagram.com/p/CpeFvvRpdno/,2023-03-07,6406a440c0db871d2169eb16,0,artikel,-3.5668976,-4.378147,"{'neutral': 0.9765051603317261, 'negative': 0.01578999124467373, 'positive': 0.007704852148890495}",neutral,0.9765051603317261,"Kabar baru!!!

Asuransi Jiwa Bersama (AJB) Bumiputera 1912 telah menyalurkan pembayaran klaim polis yang tertunda pertamanya hari ini, Senin, (6/3/2023).

Polis yang dibayarkan sebanyak 7.805 polis asuransi perorangan atau setara Rp22,34 miliar per hari ini.

Direktur Utama Bumiputera Irvandi Gustari menyatakan, pencairan klaim ini merupakan tahapan pertama pelaksanaan Rencana Penyehatan Keuangan (RPK) yang telah disetujui oleh OJK.

""Secara keseluruhan proses pencairan klaim tertunda ini dilakukan bertahap hingga tahun 2025. Nilai total klaim setelah Penurunan Nilai Manfaat adalah Rp5,29 triliun,"" katanya dikutip dari rilis resmi.

Siapa saja yang berhak atas pembayaran polis ini? 

Baca artikel lengkapnya berjudul ""Klaim Rp 22M Bumiputera Cair, Perdana Setelah Tertunda lama"" hanya di cnbcindonesia.com

#bumiputera",2946,151630,105,0,157,145345,0,0,0,3208,2.21
677,https://www.instagram.com/p/CpeFvvRpdno/,2023-03-07,6406a440c0db871d2169eb16,0,22m,-3.5668976,-4.378147,"{'neutral': 0.9765051603317261, 'negative': 0.01578999124467373, 'positive': 0.007704852148890495}",neutral,0.9765051603317261,"Kabar baru!!!

Asuransi Jiwa Bersama (AJB) Bumiputera 1912 telah menyalurkan pembayaran klaim polis yang tertunda pertamanya hari ini, Senin, (6/3/2023).

Polis yang dibayarkan sebanyak 7.805 polis asuransi perorangan atau setara Rp22,34 miliar per hari ini.

Direktur Utama Bumiputera Irvandi Gustari menyatakan, pencairan klaim ini merupakan tahapan pertama pelaksanaan Rencana Penyehatan Keuangan (RPK) yang telah disetujui oleh OJK.

""Secara keseluruhan proses pencairan klaim tertunda ini dilakukan bertahap hingga tahun 2025. Nilai total klaim setelah Penurunan Nilai Manfaat adalah Rp5,29 triliun,"" katanya dikutip dari rilis resmi.

Siapa saja yang berhak atas pembayaran polis ini? 

Baca artikel lengkapnya berjudul ""Klaim Rp 22M Bumiputera Cair, Perdana Setelah Tertunda lama"" hanya di cnbcindonesia.com

#bumiputera",2946,151630,105,0,157,145345,0,0,0,3208,2.21
678,https://www.instagram.com/p/CpeFvvRpdno/,2023-03-07,6406a440c0db871d2169eb16,0,bumi,-3.5668976,-4.378147,"{'neutral': 0.9765051603317261, 'negative': 0.01578999124467373, 'positive': 0.007704852148890495}",neutral,0.9765051603317261,"Kabar baru!!!

Asuransi Jiwa Bersama (AJB) Bumiputera 1912 telah menyalurkan pembayaran klaim polis yang tertunda pertamanya hari ini, Senin, (6/3/2023).

Polis yang dibayarkan sebanyak 7.805 polis asuransi perorangan atau setara Rp22,34 miliar per hari ini.

Direktur Utama Bumiputera Irvandi Gustari menyatakan, pencairan klaim ini merupakan tahapan pertama pelaksanaan Rencana Penyehatan Keuangan (RPK) yang telah disetujui oleh OJK.

""Secara keseluruhan proses pencairan klaim tertunda ini dilakukan bertahap hingga tahun 2025. Nilai total klaim setelah Penurunan Nilai Manfaat adalah Rp5,29 triliun,"" katanya dikutip dari rilis resmi.

Siapa saja yang berhak atas pembayaran polis ini? 

Baca artikel lengkapnya berjudul ""Klaim Rp 22M Bumiputera Cair, Perdana Setelah Tertunda lama"" hanya di cnbcindonesia.com

#bumiputera",2946,151630,105,0,157,145345,0,0,0,3208,2.21
679,https://www.instagram.com/p/CpeFvvRpdno/,2023-03-07,6406a440c0db871d2169eb16,0,era,-3.5668976,-4.378147,"{'neutral': 0.9765051603317261, 'negative': 0.01578999124467373, 'positive': 0.007704852148890495}",neutral,0.9765051603317261,"Kabar baru!!!

Asuransi Jiwa Bersama (AJB) Bumiputera 1912 telah menyalurkan pembayaran klaim polis yang tertunda pertamanya hari ini, Senin, (6/3/2023).

Polis yang dibayarkan sebanyak 7.805 polis asuransi perorangan atau setara Rp22,34 miliar per hari ini.

Direktur Utama Bumiputera Irvandi Gustari menyatakan, pencairan klaim ini merupakan tahapan pertama pelaksanaan Rencana Penyehatan Keuangan (RPK) yang telah disetujui oleh OJK.

""Secara keseluruhan proses pencairan klaim tertunda ini dilakukan bertahap hingga tahun 2025. Nilai total klaim setelah Penurunan Nilai Manfaat adalah Rp5,29 triliun,"" katanya dikutip dari rilis resmi.

Siapa saja yang berhak atas pembayaran polis ini? 

Baca artikel lengkapnya berjudul ""Klaim Rp 22M Bumiputera Cair, Perdana Setelah Tertunda lama"" hanya di cnbcindonesia.com

#bumiputera",2946,151630,105,0,157,145345,0,0,0,3208,2.21
680,https://www.instagram.com/p/CpeFvvRpdno/,2023-03-07,6406a440c0db871d2169eb16,0,perdana,-3.5668976,-4.378147,"{'neutral': 0.9765051603317261, 'negative': 0.01578999124467373, 'positive': 0.007704852148890495}",neutral,0.9765051603317261,"Kabar baru!!!

Asuransi Jiwa Bersama (AJB) Bumiputera 1912 telah menyalurkan pembayaran klaim polis yang tertunda pertamanya hari ini, Senin, (6/3/2023).

Polis yang dibayarkan sebanyak 7.805 polis asuransi perorangan atau setara Rp22,34 miliar per hari ini.

Direktur Utama Bumiputera Irvandi Gustari menyatakan, pencairan klaim ini merupakan tahapan pertama pelaksanaan Rencana Penyehatan Keuangan (RPK) yang telah disetujui oleh OJK.

""Secara keseluruhan proses pencairan klaim tertunda ini dilakukan bertahap hingga tahun 2025. Nilai total klaim setelah Penurunan Nilai Manfaat adalah Rp5,29 triliun,"" katanya dikutip dari rilis resmi.

Siapa saja yang berhak atas pembayaran polis ini? 

Baca artikel lengkapnya berjudul ""Klaim Rp 22M Bumiputera Cair, Perdana Setelah Tertunda lama"" hanya di cnbcindonesia.com

#bumiputera",2946,151630,105,0,157,145345,0,0,0,3208,2.21
681,https://www.instagram.com/p/CpeFvvRpdno/,2023-03-07,6406a440c0db871d2169eb16,0,tertundalama,-3.5668976,-4.378147,"{'neutral': 0.9765051603317261, 'negative': 0.01578999124467373, 'positive': 0.007704852148890495}",neutral,0.9765051603317261,"Kabar baru!!!

Asuransi Jiwa Bersama (AJB) Bumiputera 1912 telah menyalurkan pembayaran klaim polis yang tertunda pertamanya hari ini, Senin, (6/3/2023).

Polis yang dibayarkan sebanyak 7.805 polis asuransi perorangan atau setara Rp22,34 miliar per hari ini.

Direktur Utama Bumiputera Irvandi Gustari menyatakan, pencairan klaim ini merupakan tahapan pertama pelaksanaan Rencana Penyehatan Keuangan (RPK) yang telah disetujui oleh OJK.

""Secara keseluruhan proses pencairan klaim tertunda ini dilakukan bertahap hingga tahun 2025. Nilai total klaim setelah Penurunan Nilai Manfaat adalah Rp5,29 triliun,"" katanya dikutip dari rilis resmi.

Siapa saja yang berhak atas pembayaran polis ini? 

Baca artikel lengkapnya berjudul ""Klaim Rp 22M Bumiputera Cair, Perdana Setelah Tertunda lama"" hanya di cnbcindonesia.com

#bumiputera",2946,151630,105,0,157,145345,0,0,0,3208,2.21
682,https://www.instagram.com/p/CpeFvvRpdno/,2023-03-07,6406a440c0db871d2169eb16,0,cnbcindo,-3.5668976,-4.378147,"{'neutral': 0.9765051603317261, 'negative': 0.01578999124467373, 'positive': 0.007704852148890495}",neutral,0.9765051603317261,"Kabar baru!!!

Asuransi Jiwa Bersama (AJB) Bumiputera 1912 telah menyalurkan pembayaran klaim polis yang tertunda pertamanya hari ini, Senin, (6/3/2023).

Polis yang dibayarkan sebanyak 7.805 polis asuransi perorangan atau setara Rp22,34 miliar per hari ini.

Direktur Utama Bumiputera Irvandi Gustari menyatakan, pencairan klaim ini merupakan tahapan pertama pelaksanaan Rencana Penyehatan Keuangan (RPK) yang telah disetujui oleh OJK.

""Secara keseluruhan proses pencairan klaim tertunda ini dilakukan bertahap hingga tahun 2025. Nilai total klaim setelah Penurunan Nilai Manfaat adalah Rp5,29 triliun,"" katanya dikutip dari rilis resmi.

Siapa saja yang berhak atas pembayaran polis ini? 

Baca artikel lengkapnya berjudul ""Klaim Rp 22M Bumiputera Cair, Perdana Setelah Tertunda lama"" hanya di cnbcindonesia.com

#bumiputera",2946,151630,105,0,157,145345,0,0,0,3208,2.21
683,https://www.instagram.com/p/CpeFvvRpdno/,2023-03-07,6406a440c0db871d2169eb16,0,nesia,-3.5668976,-4.378147,"{'neutral': 0.9765051603317261, 'negative': 0.01578999124467373, 'positive': 0.007704852148890495}",neutral,0.9765051603317261,"Kabar baru!!!

Asuransi Jiwa Bersama (AJB) Bumiputera 1912 telah menyalurkan pembayaran klaim polis yang tertunda pertamanya hari ini, Senin, (6/3/2023).

Polis yang dibayarkan sebanyak 7.805 polis asuransi perorangan atau setara Rp22,34 miliar per hari ini.

Direktur Utama Bumiputera Irvandi Gustari menyatakan, pencairan klaim ini merupakan tahapan pertama pelaksanaan Rencana Penyehatan Keuangan (RPK) yang telah disetujui oleh OJK.

""Secara keseluruhan proses pencairan klaim tertunda ini dilakukan bertahap hingga tahun 2025. Nilai total klaim setelah Penurunan Nilai Manfaat adalah Rp5,29 triliun,"" katanya dikutip dari rilis resmi.

Siapa saja yang berhak atas pembayaran polis ini? 

Baca artikel lengkapnya berjudul ""Klaim Rp 22M Bumiputera Cair, Perdana Setelah Tertunda lama"" hanya di cnbcindonesia.com

#bumiputera",2946,151630,105,0,157,145345,0,0,0,3208,2.21
684,https://www.instagram.com/p/CpeFvvRpdno/,2023-03-07,6406a440c0db871d2169eb16,0,com,-3.5668976,-4.378147,"{'neutral': 0.9765051603317261, 'negative': 0.01578999124467373, 'positive': 0.007704852148890495}",neutral,0.9765051603317261,"Kabar baru!!!

Asuransi Jiwa Bersama (AJB) Bumiputera 1912 telah menyalurkan pembayaran klaim polis yang tertunda pertamanya hari ini, Senin, (6/3/2023).

Polis yang dibayarkan sebanyak 7.805 polis asuransi perorangan atau setara Rp22,34 miliar per hari ini.

Direktur Utama Bumiputera Irvandi Gustari menyatakan, pencairan klaim ini merupakan tahapan pertama pelaksanaan Rencana Penyehatan Keuangan (RPK) yang telah disetujui oleh OJK.

""Secara keseluruhan proses pencairan klaim tertunda ini dilakukan bertahap hingga tahun 2025. Nilai total klaim setelah Penurunan Nilai Manfaat adalah Rp5,29 triliun,"" katanya dikutip dari rilis resmi.

Siapa saja yang berhak atas pembayaran polis ini? 

Baca artikel lengkapnya berjudul ""Klaim Rp 22M Bumiputera Cair, Perdana Setelah Tertunda lama"" hanya di cnbcindonesia.com

#bumiputera",2946,151630,105,0,157,145345,0,0,0,3208,2.21
685,https://www.instagram.com/p/CpeFvvRpdno/,2023-03-07,6406a440c0db871d2169eb16,0,,-3.5668976,-4.378147,"{'neutral': 0.9765051603317261, 'negative': 0.01578999124467373, 'positive': 0.007704852148890495}",neutral,0.9765051603317261,"Kabar baru!!!

Asuransi Jiwa Bersama (AJB) Bumiputera 1912 telah menyalurkan pembayaran klaim polis yang tertunda pertamanya hari ini, Senin, (6/3/2023).

Polis yang dibayarkan sebanyak 7.805 polis asuransi perorangan atau setara Rp22,34 miliar per hari ini.

Direktur Utama Bumiputera Irvandi Gustari menyatakan, pencairan klaim ini merupakan tahapan pertama pelaksanaan Rencana Penyehatan Keuangan (RPK) yang telah disetujui oleh OJK.

""Secara keseluruhan proses pencairan klaim tertunda ini dilakukan bertahap hingga tahun 2025. Nilai total klaim setelah Penurunan Nilai Manfaat adalah Rp5,29 triliun,"" katanya dikutip dari rilis resmi.

Siapa saja yang berhak atas pembayaran polis ini? 

Baca artikel lengkapnya berjudul ""Klaim Rp 22M Bumiputera Cair, Perdana Setelah Tertunda lama"" hanya di cnbcindonesia.com

#bumiputera",2946,151630,105,0,157,145345,0,0,0,3208,2.21
686,https://www.instagram.com/p/CpeFvvRpdno/,2023-03-07,6406a440c0db871d2169eb16,0,bumi,-3.5668976,-4.378147,"{'neutral': 0.9765051603317261, 'negative': 0.01578999124467373, 'positive': 0.007704852148890495}",neutral,0.9765051603317261,"Kabar baru!!!

Asuransi Jiwa Bersama (AJB) Bumiputera 1912 telah menyalurkan pembayaran klaim polis yang tertunda pertamanya hari ini, Senin, (6/3/2023).

Polis yang dibayarkan sebanyak 7.805 polis asuransi perorangan atau setara Rp22,34 miliar per hari ini.

Direktur Utama Bumiputera Irvandi Gustari menyatakan, pencairan klaim ini merupakan tahapan pertama pelaksanaan Rencana Penyehatan Keuangan (RPK) yang telah disetujui oleh OJK.

""Secara keseluruhan proses pencairan klaim tertunda ini dilakukan bertahap hingga tahun 2025. Nilai total klaim setelah Penurunan Nilai Manfaat adalah Rp5,29 triliun,"" katanya dikutip dari rilis resmi.

Siapa saja yang berhak atas pembayaran polis ini? 

Baca artikel lengkapnya berjudul ""Klaim Rp 22M Bumiputera Cair, Perdana Setelah Tertunda lama"" hanya di cnbcindonesia.com

#bumiputera",2946,151630,105,0,157,145345,0,0,0,3208,2.21
687,https://www.instagram.com/p/CpeFvvRpdno/,2023-03-07,6406a440c0db871d2169eb16,0,era,-3.5668976,-4.378147,"{'neutral': 0.9765051603317261, 'negative': 0.01578999124467373, 'positive': 0.007704852148890495}",neutral,0.9765051603317261,"Kabar baru!!!

Asuransi Jiwa Bersama (AJB) Bumiputera 1912 telah menyalurkan pembayaran klaim polis yang tertunda pertamanya hari ini, Senin, (6/3/2023).

Polis yang dibayarkan sebanyak 7.805 polis asuransi perorangan atau setara Rp22,34 miliar per hari ini.

Direktur Utama Bumiputera Irvandi Gustari menyatakan, pencairan klaim ini merupakan tahapan pertama pelaksanaan Rencana Penyehatan Keuangan (RPK) yang telah disetujui oleh OJK.

""Secara keseluruhan proses pencairan klaim tertunda ini dilakukan bertahap hingga tahun 2025. Nilai total klaim setelah Penurunan Nilai Manfaat adalah Rp5,29 triliun,"" katanya dikutip dari rilis resmi.

Siapa saja yang berhak atas pembayaran polis ini? 

Baca artikel lengkapnya berjudul ""Klaim Rp 22M Bumiputera Cair, Perdana Setelah Tertunda lama"" hanya di cnbcindonesia.com

#bumiputera",2946,151630,105,0,157,145345,0,0,0,3208,2.21
688,https://www.instagram.com/p/Cpd4BJ1pt0z/,2023-03-07,6406828623f9970e213d75b1,3,jurubicaradepartemenluarnegerias,-7.692038,15.388273,"{'negative': 0.7728937268257141, 'neutral': 0.21830812096595764, 'positive': 0.008798172697424889}",negative,0.7728937268257141,"Kapal perang Iran bersandar di wilayah Brasil pada Kamis, (2/3/2023). Hal ini terjadi saat hubungan geopolitik antara Teheran dengan Amerika Serikat (AS) memanas.

Menurut Juru bicara Departemen Luar Negeri AS Ned Price, pihak Washington sedang mendiskusikan masalah ini dengan Brasil. Ia menegaskan pihak AS tidak akan memberikan Iran pijakan di wilayah itu.

""Tentu saja bukan kasus pemerintah Brasil, rakyat Brasil ingin melakukan apa pun yang akan membantu, yang akan membantu pemerintah, rezim yang bertanggung jawab atas penumpasan brutal dan represi kekerasan terhadap rakyatnya sendiri,"" katanya dikutip FOX News.

Hal yang sama juga disuarakan Israel. Juru Bicara Kementerian Luar Negeri Israel Lior Lahat menyebut perihal ini perlu diselesaikan karena Iran merupakan negara yang memiliki ancaman bagi pihaknya.

Baca artikel lengkapnya berjudul ""Washington Panas! Musuh Bebuyutan AS & Israel Tiba di Brasil"" hanya di cnbcindonesia.com

 #washington  #as #israel",3803,131592,99,0,181,123578,0,0,0,4083,3.3
